CompoundCityId,cityId,stateId
116203-27,116203,27
118715-35,118715,35
108014-34,108014,34
103135-15,103135,15
100105-10,100105,10
125886-19,125886,19
106743-22,106743,22
103206-20,103206,20
128562-28,128562,28
107984-23,107984,23
102674-17,102674,17
121240-17,121240,17
124551-58,124551,58
122331-7,122331,7
107359-29,107359,29
109414-20,109414,20
147172-16,147172,16
104954-40,104954,40
126728-44,126728,44
127860-21,127860,21
128954-9,128954,9
105647-30,105647,30
100598-36,100598,36
113455-22,113455,22
121166-17,121166,17
132521-18,132521,18
120974-28,120974,28
124383-30,124383,30
106113-10,106113,10
119648-39,119648,39
109005-45,109005,45
122533-44,122533,44
101574-45,101574,45
104200-40,104200,40
103504-28,103504,28
128959-9,128959,9
106809-20,106809,20
120486-29,120486,29
121011-21,121011,21
121675-28,121675,28
147297-34,147297,34
124467-22,124467,22
107421-24,107421,24
128285-34,128285,34
133205-9,133205,9
112992-24,112992,24
115643-21,115643,21
132441-32,132441,32
111976-17,111976,17
115517-31,115517,31
111349-20,111349,20
115753-45,115753,45
116069-22,116069,22
122169-29,122169,29
102624-18,102624,18
110827-5,110827,5
105028-44,105028,44
124115-9,124115,9
111979-6,111979,6
122401-9,122401,9
103104-21,103104,21
104736-7,104736,7
130414-30,130414,30
124069-44,124069,44
115981-13,115981,13
100217-30,100217,30
145633-27,145633,27
128785-40,128785,40
123405-30,123405,30
109939-45,109939,45
115953-9,115953,9
118647-21,118647,21
102931-10,102931,10
124770-48,124770,48
132653-29,132653,29
111273-22,111273,22
119290-27,119290,27
116683-18,116683,18
145638-39,145638,39
106370-10,106370,10
103148-30,103148,30
112819-49,112819,49
103369-27,103369,27
122497-21,122497,21
113016-44,113016,44
113846-28,113846,28
105461-29,105461,29
108721-22,108721,22
103260-21,103260,21
106913-6,106913,6
109265-17,109265,17
111866-21,111866,21
147186-58,147186,58
130716-30,130716,30
118833-27,118833,27
130608-15,130608,15
124019-22,124019,22
131480-28,131480,28
103129-9,103129,9
128572-19,128572,19
117115-17,117115,17
101703-35,101703,35
119860-44,119860,44
120782-29,120782,29
124919-19,124919,19
121621-22,121621,22
123735-44,123735,44
125348-58,125348,58
101046-28,101046,28
128587-10,128587,10
131409-26,131409,26
117076-20,117076,20
99545-58,99545,58
101740-17,101740,17
109601-46,109601,46
118632-9,118632,9
120547-23,120547,23
146249-40,146249,40
122832-58,122832,58
106443-58,106443,58
107743-27,107743,27
107799-24,107799,24
101516-21,101516,21
112921-29,112921,29
119373-26,119373,26
122110-28,122110,28
121492-58,121492,58
122291-19,122291,19
106764-15,106764,15
107270-28,107270,28
106404-58,106404,58
110582-58,110582,58
117392-46,117392,46
118206-32,118206,32
113159-20,113159,20
104783-46,104783,46
124750-28,124750,28
128955-9,128955,9
107376-29,107376,29
112744-32,112744,32
101056-45,101056,45
111249-48,111249,48
113716-49,113716,49
112277-29,112277,29
119940-30,119940,30
147340-4,147340,4
110685-15,110685,15
126296-24,126296,24
115682-44,115682,44
117717-36,117717,36
103657-27,103657,27
128921-21,128921,21
132582-20,132582,20
115942-44,115942,44
117042-46,117042,46
133018-29,133018,29
99846-26,99846,26
123103-7,123103,7
108035-35,108035,35
119515-19,119515,19
105502-7,105502,7
113348-55,113348,55
116065-44,116065,44
100404-44,100404,44
117519-34,117519,34
101873-58,101873,58
127383-39,127383,39
131499-23,131499,23
112393-30,112393,30
122603-19,122603,19
132122-38,132122,38
147226-16,147226,16
107380-19,107380,19
125416-15,125416,15
111713-26,111713,26
114426-20,114426,20
110705-49,110705,49
115263-6,115263,6
119276-22,119276,22
122731-6,122731,6
102835-58,102835,58
122012-44,122012,44
128037-36,128037,36
110818-9,110818,9
124967-18,124967,18
128047-29,128047,29
99998-38,99998,38
101771-22,101771,22
119988-36,119988,36
132689-45,132689,45
114825-23,114825,23
107143-22,107143,22
114866-10,114866,10
100231-36,100231,36
121721-15,121721,15
106594-17,106594,17
115615-19,115615,19
99862-44,99862,44
112894-23,112894,23
148106-36,148106,36
132837-30,132837,30
104306-46,104306,46
106015-27,106015,27
110267-29,110267,29
118651-5,118651,5
131457-39,131457,39
107051-23,107051,23
119591-29,119591,29
102030-22,102030,22
104321-38,104321,38
105372-58,105372,58
132603-9,132603,9
110050-45,110050,45
111396-38,111396,38
120687-48,120687,48
131226-21,131226,21
102487-9,102487,9
132367-46,132367,46
105911-28,105911,28
111666-21,111666,21
100820-29,100820,29
122499-24,122499,24
125845-48,125845,48
131963-44,131963,44
123797-20,123797,20
129164-23,129164,23
117302-44,117302,44
126467-58,126467,58
131012-9,131012,9
133191-27,133191,27
124519-31,124519,31
116337-19,116337,19
100126-46,100126,46
107746-24,107746,24
101752-28,101752,28
126819-44,126819,44
131964-24,131964,24
131978-45,131978,45
109649-46,109649,46
100375-9,100375,9
118637-9,118637,9
119131-35,119131,35
113985-34,113985,34
121013-6,121013,6
124032-9,124032,9
131792-27,131792,27
132973-10,132973,10
126432-17,126432,17
132181-30,132181,30
113041-6,113041,6
148428-24,148428,24
122602-17,122602,17
106477-26,106477,26
105946-40,105946,40
107961-14,107961,14
102397-36,102397,36
125572-10,125572,10
133179-20,133179,20
109142-58,109142,58
118331-40,118331,40
118348-9,118348,9
121215-28,121215,28
110320-46,110320,46
121462-9,121462,9
132797-15,132797,15
107269-32,107269,32
109507-40,109507,40
120580-22,120580,22
121074-45,121074,45
126990-44,126990,44
131609-38,131609,38
107269-46,107269,46
111020-19,111020,19
113554-28,113554,28
116497-30,116497,30
117904-19,117904,19
106435-34,106435,34
122000-20,122000,20
133189-27,133189,27
109833-30,109833,30
103386-27,103386,27
114033-35,114033,35
111604-17,111604,17
103723-57,103723,57
128988-26,128988,26
113423-9,113423,9
101034-19,101034,19
125615-34,125615,34
128038-27,128038,27
123847-17,123847,17
124709-22,124709,22
104088-19,104088,19
122612-32,122612,32
110705-44,110705,44
101190-18,101190,18
104356-45,104356,45
131030-46,131030,46
118631-9,118631,9
125446-31,125446,31
128210-30,128210,30
107676-28,107676,28
107393-19,107393,19
102591-35,102591,35
105219-32,105219,32
113566-10,113566,10
108154-9,108154,9
116636-22,116636,22
100704-45,100704,45
122497-22,122497,22
105696-9,105696,9
119719-20,119719,20
132851-9,132851,9
99830-39,99830,39
120550-45,120550,45
108350-36,108350,36
111018-30,111018,30
111888-28,111888,28
132600-34,132600,34
146748-29,146748,29
120024-58,120024,58
124262-36,124262,36
109590-55,109590,55
101399-28,101399,28
109428-44,109428,44
118315-35,118315,35
120901-22,120901,22
122602-30,122602,30
128745-45,128745,45
117271-46,117271,46
117466-31,117466,31
132777-15,132777,15
104914-10,104914,10
121151-30,121151,30
113117-23,113117,23
101974-34,101974,34
113211-26,113211,26
104449-46,104449,46
124441-34,124441,34
131282-46,131282,46
115746-21,115746,21
117611-15,117611,15
127914-28,127914,28
101655-26,101655,26
119766-26,119766,26
110149-43,110149,43
115304-30,115304,30
119324-28,119324,28
131740-17,131740,17
125159-28,125159,28
116193-9,116193,9
100650-34,100650,34
113200-9,113200,9
119761-30,119761,30
100574-17,100574,17
126907-44,126907,44
108014-26,108014,26
132265-10,132265,10
122889-58,122889,58
106900-21,106900,21
106866-27,106866,27
118244-19,118244,19
113019-44,113019,44
124315-30,124315,30
126247-7,126247,7
113720-23,113720,23
123153-21,123153,21
103243-21,103243,21
124361-26,124361,26
111198-10,111198,10
124581-30,124581,30
107306-9,107306,9
113406-19,113406,19
103799-22,103799,22
132966-38,132966,38
108483-58,108483,58
99791-45,99791,45
103161-27,103161,27
123576-40,123576,40
128136-36,128136,36
111925-38,111925,38
112923-30,112923,30
121294-26,121294,26
125171-22,125171,22
107472-17,107472,17
125326-5,125326,5
104589-19,104589,19
122505-27,122505,27
115265-26,115265,26
118879-30,118879,30
125400-44,125400,44
118638-23,118638,23
103427-28,103427,28
124657-34,124657,34
119746-28,119746,28
126550-44,126550,44
118344-30,118344,30
111847-58,111847,58
99630-29,99630,29
121385-23,121385,23
122948-9,122948,9
125993-58,125993,58
108748-30,108748,30
119802-34,119802,34
132105-44,132105,44
111612-28,111612,28
144215-30,144215,30
133043-19,133043,19
103597-9,103597,9
104395-34,104395,34
118971-14,118971,14
122144-26,122144,26
112625-44,112625,44
102084-28,102084,28
123970-9,123970,9
124982-36,124982,36
130544-58,130544,58
117237-34,117237,34
107479-10,107479,10
117222-45,117222,45
119506-24,119506,24
121291-30,121291,30
108792-34,108792,34
112284-30,112284,30
100598-21,100598,21
112868-46,112868,46
106394-15,106394,15
126272-18,126272,18
118265-22,118265,22
107183-10,107183,10
116238-21,116238,21
126216-40,126216,40
147390-5,147390,5
116493-14,116493,14
122429-58,122429,58
104968-20,104968,20
122479-26,122479,26
110402-10,110402,10
103094-29,103094,29
112670-30,112670,30
104616-6,104616,6
105061-22,105061,22
118186-58,118186,58
119923-9,119923,9
126766-24,126766,24
106350-22,106350,22
116626-19,116626,19
122711-23,122711,23
131695-44,131695,44
133269-58,133269,58
116725-40,116725,40
125832-13,125832,13
111257-44,111257,44
123622-17,123622,17
111247-6,111247,6
116252-15,116252,15
103730-20,103730,20
107694-11,107694,11
116623-31,116623,31
106046-9,106046,9
111189-44,111189,44
101102-58,101102,58
102377-5,102377,5
124179-19,124179,19
100425-9,100425,9
113323-36,113323,36
127697-38,127697,38
127949-23,127949,23
129273-6,129273,6
130650-48,130650,48
128355-30,128355,30
119252-9,119252,9
122144-30,122144,30
122380-27,122380,27
128431-18,128431,18
102056-45,102056,45
118927-24,118927,24
127674-15,127674,15
106814-44,106814,44
125486-9,125486,9
133215-45,133215,45
100179-20,100179,20
132651-34,132651,34
120432-44,120432,44
109620-19,109620,19
104462-21,104462,21
111829-23,111829,23
109166-46,109166,46
105692-44,105692,44
106284-58,106284,58
115320-9,115320,9
103843-48,103843,48
102917-44,102917,44
130518-58,130518,58
104572-24,104572,24
102970-14,102970,14
118062-30,118062,30
118496-20,118496,20
122734-23,122734,23
132850-17,132850,17
107375-29,107375,29
109147-31,109147,31
112549-19,112549,19
148079-9,148079,9
116047-17,116047,17
118232-9,118232,9
119663-18,119663,18
106271-58,106271,58
107349-40,107349,40
111318-9,111318,9
123395-28,123395,28
123798-19,123798,19
115813-20,115813,20
100802-29,100802,29
103005-32,103005,32
123991-34,123991,34
106590-30,106590,30
123393-55,123393,55
124101-57,124101,57
125016-23,125016,23
108211-17,108211,17
148144-26,148144,26
128772-31,128772,31
129410-30,129410,30
101545-22,101545,22
111628-44,111628,44
107465-36,107465,36
116986-35,116986,35
100766-17,100766,17
99636-35,99636,35
106171-32,106171,32
108766-23,108766,23
107435-10,107435,10
101981-26,101981,26
106926-31,106926,31
108059-44,108059,44
124865-35,124865,35
127148-19,127148,19
110526-17,110526,17
115588-17,115588,17
100833-19,100833,19
123882-17,123882,17
124135-31,124135,31
123110-31,123110,31
110272-17,110272,17
132225-10,132225,10
113701-40,113701,40
102974-23,102974,23
100693-18,100693,18
118997-38,118997,38
119757-45,119757,45
99619-30,99619,30
128963-26,128963,26
131419-30,131419,30
104724-10,104724,10
103751-20,103751,20
126013-15,126013,15
131197-6,131197,6
107323-43,107323,43
111825-22,111825,22
118717-17,118717,17
109377-31,109377,31
115723-21,115723,21
106544-30,106544,30
106404-44,106404,44
118151-39,118151,39
120723-55,120723,55
99518-40,99518,40
146570-15,146570,15
126086-40,126086,40
131388-19,131388,19
110182-30,110182,30
120992-44,120992,44
109936-18,109936,18
101724-46,101724,46
105691-48,105691,48
106377-9,106377,9
116054-30,116054,30
117227-45,117227,45
101763-45,101763,45
109364-44,109364,44
110537-58,110537,58
145257-12,145257,12
113815-17,113815,17
113952-28,113952,28
124072-19,124072,19
106357-58,106357,58
107671-32,107671,32
102032-18,102032,18
130728-28,130728,28
106981-18,106981,18
109570-30,109570,30
113467-19,113467,19
124405-39,124405,39
103785-22,103785,22
108394-29,108394,29
127279-19,127279,19
129334-28,129334,28
112715-36,112715,36
115322-22,115322,22
126459-28,126459,28
121084-40,121084,40
114474-45,114474,45
112263-19,112263,19
132125-44,132125,44
105237-28,105237,28
120935-46,120935,46
104494-31,104494,31
119207-48,119207,48
122821-22,122821,22
115338-10,115338,10
102656-15,102656,15
120666-14,120666,14
123239-31,123239,31
101664-31,101664,31
128725-22,128725,22
115661-24,115661,24
101088-23,101088,23
122554-29,122554,29
122584-17,122584,17
124100-17,124100,17
132382-40,132382,40
118924-9,118924,9
114161-28,114161,28
102551-35,102551,35
120574-15,120574,15
131609-22,131609,22
105975-49,105975,49
106750-31,106750,31
121264-21,121264,21
117756-48,117756,48
103501-49,103501,49
112668-21,112668,21
102004-34,102004,34
118806-17,118806,17
107698-38,107698,38
114408-19,114408,19
103725-44,103725,44
119005-17,119005,17
122954-28,122954,28
123215-46,123215,46
117388-36,117388,36
122860-44,122860,44
100552-10,100552,10
120042-24,120042,24
106885-9,106885,9
133136-19,133136,19
106713-39,106713,39
123137-6,123137,6
125002-28,125002,28
132589-24,132589,24
108349-17,108349,17
102910-28,102910,28
122492-45,122492,45
110951-17,110951,17
110220-21,110220,21
104711-17,104711,17
122995-31,122995,31
129380-28,129380,28
121087-45,121087,45
124563-19,124563,19
103160-17,103160,17
105000-36,105000,36
100312-10,100312,10
101155-31,101155,31
126478-27,126478,27
130546-44,130546,44
110881-22,110881,22
122150-21,122150,21
132258-24,132258,24
116737-31,116737,31
110515-15,110515,15
113660-48,113660,48
103883-32,103883,32
118244-28,118244,28
148171-19,148171,19
109613-35,109613,35
103657-45,103657,45
111085-29,111085,29
111283-30,111283,30
128395-35,128395,35
128643-23,128643,23
127697-44,127697,44
121454-19,121454,19
129385-31,129385,31
132078-58,132078,58
109666-44,109666,44
121667-34,121667,34
124091-44,124091,44
130756-22,130756,22
131852-29,131852,29
100960-45,100960,45
121100-22,121100,22
126540-44,126540,44
113710-15,113710,15
117534-45,117534,45
118302-13,118302,13
106585-44,106585,44
119960-58,119960,58
104021-35,104021,35
100527-46,100527,46
110006-20,110006,20
120046-27,120046,27
104123-45,104123,45
118780-7,118780,7
128451-14,128451,14
127199-30,127199,30
132137-24,132137,24
103436-32,103436,32
104502-27,104502,27
120640-26,120640,26
103770-29,103770,29
112753-45,112753,45
101864-45,101864,45
126695-26,126695,26
107211-9,107211,9
114020-19,114020,19
99874-17,99874,17
113054-46,113054,46
116360-21,116360,21
104241-40,104241,40
129363-36,129363,36
126858-44,126858,44
123730-9,123730,9
109644-10,109644,10
127370-48,127370,48
127812-44,127812,44
106302-28,106302,28
111820-58,111820,58
119920-19,119920,19
129131-46,129131,46
125924-45,125924,45
105429-21,105429,21
106291-22,106291,22
119284-46,119284,46
113774-22,113774,22
111308-14,111308,14
119311-9,119311,9
122401-7,122401,7
100366-19,100366,19
99799-27,99799,27
127184-24,127184,24
131250-48,131250,48
116250-9,116250,9
122643-44,122643,44
125817-58,125817,58
112085-9,112085,9
124504-20,124504,20
127634-19,127634,19
112687-10,112687,10
101425-22,101425,22
131499-46,131499,46
101359-36,101359,36
115137-28,115137,28
103897-40,103897,40
104498-26,104498,26
104795-14,104795,14
129422-40,129422,40
132926-28,132926,28
106802-27,106802,27
108822-19,108822,19
110664-31,110664,31
110785-34,110785,34
111587-36,111587,36
100584-48,100584,48
121304-34,121304,34
121680-17,121680,17
129339-36,129339,36
104172-15,104172,15
119853-39,119853,39
107295-15,107295,15
147084-9,147084,9
105051-44,105051,44
101765-9,101765,9
102996-40,102996,40
105134-10,105134,10
119873-31,119873,31
127460-10,127460,10
107074-10,107074,10
109521-23,109521,23
111183-6,111183,6
118645-29,118645,29
122904-28,122904,28
109797-46,109797,46
118306-19,118306,19
144921-40,144921,40
124937-18,124937,18
116547-23,116547,23
125799-22,125799,22
114010-58,114010,58
123624-30,123624,30
126994-22,126994,22
117092-22,117092,22
131048-32,131048,32
106376-28,106376,28
107426-20,107426,20
111063-32,111063,32
120733-10,120733,10
108045-19,108045,19
100871-34,100871,34
110817-29,110817,29
99585-45,99585,45
103655-19,103655,19
129024-27,129024,27
133204-22,133204,22
127600-34,127600,34
103886-27,103886,27
109186-9,109186,9
112569-22,112569,22
115810-35,115810,35
108975-40,108975,40
114696-58,114696,58
104971-34,104971,34
120441-44,120441,44
123286-20,123286,20
129403-15,129403,15
128842-7,128842,7
107947-21,107947,21
100411-7,100411,7
112250-35,112250,35
130724-29,130724,29
113397-26,113397,26
121850-58,121850,58
101719-39,101719,39
119878-21,119878,21
108638-44,108638,44
119105-19,119105,19
129517-44,129517,44
111522-10,111522,10
114866-29,114866,29
116966-17,116966,17
122489-10,122489,10
109437-34,109437,34
103705-9,103705,9
119598-45,119598,45
132962-38,132962,38
114434-28,114434,28
114717-30,114717,30
123725-22,123725,22
110464-30,110464,30
118214-22,118214,22
125640-34,125640,34
128991-6,128991,6
117350-46,117350,46
131013-27,131013,27
106857-45,106857,45
109999-29,109999,29
111903-20,111903,20
101869-17,101869,17
118299-22,118299,22
123025-32,123025,32
128959-17,128959,17
122150-24,122150,24
128483-24,128483,24
109340-36,109340,36
115898-58,115898,58
112798-16,112798,16
127836-17,127836,17
123641-44,123641,44
106539-22,106539,22
111062-20,111062,20
115515-23,115515,23
100046-36,100046,36
120922-22,120922,22
118294-58,118294,58
106571-58,106571,58
101839-22,101839,22
103217-27,103217,27
102835-19,102835,19
124159-7,124159,7
127089-46,127089,46
109131-27,109131,27
117199-34,117199,34
118970-22,118970,22
105665-27,105665,27
117408-28,117408,28
125682-34,125682,34
128156-7,128156,7
114313-30,114313,30
